,mass A,,,
t,y,vy,ay,
12.134,,,
12.151,,,
12.168,,,
12.185,,,
12.202,,,
12.219,,,
12.236,,,
12.254,,,
12.271,-1.649,-8.885E-2,-1.907E-2
12.288,,,
12.305,,,
12.322,,,
12.339,,,
12.356,,,
12.373,,,
12.390,,,
12.407,,,
12.424,,,
12.441,,,
12.458,,,
12.475,,,
12.492,,,
12.509,,,
12.526,,,
12.543,,,
12.560,,,
12.577,,,
12.594,,,
12.611,,,
12.628,,,
12.645,,,
12.663,,,
12.680,,,
12.697,,,
12.714,,,
12.731,,,
12.748,,,
12.765,,,
12.782,,,
12.799,,,
12.816,,,
12.833,,,
12.850,,,
12.867,,,
12.884,,,
12.901,,,
12.918,,,
12.935,,,
12.952,-1.749,-0.126,-3.451E-2
12.969,,,
12.986,,,
13.003,,,
13.020,,,
13.037,,,
13.054,,,
13.072,,,
13.089,,,
13.106,,,
13.123,,,
13.140,,,
13.157,,,
13.174,,,
13.191,,,
13.208,,,
13.225,,,
13.242,,,
13.259,,,
13.276,,,
13.293,,,
13.310,,,
13.327,,,
13.344,,,
13.361,,,
13.378,,,
13.395,,,
13.412,,,
13.429,,,
13.446,,,
13.464,,,
13.481,,,
13.498,,,
13.515,,,
13.532,,,
13.549,,,
13.566,,,
13.583,,,
13.600,,,
13.617,,,
13.634,-1.820,-0.119,-9.083E-4
13.651,,,
13.668,,,
13.685,,,
13.702,,,
13.719,,,
13.736,,,
13.753,,,
13.770,,,
13.787,,,
13.804,,,
13.821,,,
13.838,,,
13.855,,,
13.873,,,
13.890,,,
13.907,,,
13.924,,,
13.941,,,
13.958,,,
13.975,,,
13.992,,,
14.009,,,
14.026,,,
14.043,,,
14.060,,,
14.077,,,
14.094,,,
14.111,,,
14.128,,,
14.145,,,
14.162,,,
14.179,,,
14.196,,,
14.213,,,
14.230,,,
14.247,,,
14.265,,,
14.282,,,
14.299,,,
14.316,-1.912,-0.134,-7.266E-3
14.333,,,
14.350,,,
14.367,,,
14.384,,,
14.401,,,
14.418,,,
14.435,,,
14.452,,,
14.469,,,
14.486,,,
14.503,,,
14.520,,,
14.537,,,
14.554,,,
14.571,,,
14.588,,,
14.605,,,
14.622,,,
14.639,,,
14.656,,,
14.674,,,
14.691,,,
14.708,,,
14.725,,,
14.742,,,
14.759,,,
14.776,,,
14.793,,,
14.810,,,
14.827,,,
14.844,,,
14.861,,,
14.878,,,
14.895,,,
14.912,,,
14.929,,,
14.946,,,
14.963,,,
14.980,,,
14.997,-2.003,-0.128,6.358E-3
15.014,,,
15.031,,,
15.048,,,
15.066,,,
15.083,,,
15.100,,,
15.117,,,
15.134,,,
15.151,,,
15.168,,,
15.185,,,
15.202,,,
15.219,,,
15.236,,,
15.253,,,
15.270,,,
15.287,,,
15.304,,,
15.321,,,
15.338,,,
15.355,,,
15.372,,,
15.389,,,
15.406,,,
15.423,,,
15.440,,,
15.457,,,
15.475,,,
15.492,,,
15.509,,,
15.526,,,
15.543,,,
15.560,,,
15.577,,,
15.594,,,
15.611,,,
15.628,,,
15.645,,,
15.662,,,
15.679,-2.086,-0.124,4.541E-3
15.696,,,
15.713,,,
15.730,,,
15.747,,,
15.764,,,
15.781,,,
15.798,,,
15.815,,,
15.832,,,
15.849,,,
15.866,,,
15.884,,,
15.901,,,
15.918,,,
15.935,,,
15.952,,,
15.969,,,
15.986,,,
16.003,,,
16.020,,,
16.037,,,
16.054,,,
16.071,,,
16.088,,,
16.105,,,
16.122,,,
16.139,,,
16.156,,,
16.173,,,
16.190,,,
16.207,,,
16.224,,,
16.241,,,
16.258,,,
16.276,,,
16.293,,,
16.310,,,
16.327,,,
16.344,,,
16.361,-2.172,-0.124,-9.083E-4
16.378,,,
16.395,,,
16.412,,,
16.429,,,
16.446,,,
16.463,,,
16.480,,,
16.497,,,
16.514,,,
16.531,,,
16.548,,,
16.565,,,
16.582,,,
16.599,,,
16.616,,,
16.633,,,
16.650,,,
16.667,,,
16.685,,,
16.702,,,
16.719,,,
16.736,,,
16.753,,,
16.770,,,
16.787,,,
16.804,,,
16.821,,,
16.838,,,
16.855,,,
