t,Mass A,x,vx,ax,p,K,Mass B,x,vx,ax,p,K
1.082,,-0.08467,-0.02738,-0.162,0.009661,0.0001326,,0.152,0.488,0.05325,0.172,0.04186
1.099,,-0.08502,-0.02262,0.106,0.007982,0.00009049,,0.161,0.485,-0.179,0.171,0.04145
1.116,,-0.08544,-0.0254,-0.06625,0.008945,0.0001137,,0.169,0.48,-0.393,0.169,0.04062
1.133,,-0.08588,-0.02483,0.01212,0.008747,0.0001087,,0.177,0.473,-0.103,0.167,0.03941
1.15,,-0.08628,-0.02452,0.01945,0.008635,0.0001059,,0.185,0.474,0.136,0.167,0.03963
1.167,,-0.08671,-0.02463,0.1,0.008672,0.0001068,,0.193,0.481,0.14,0.169,0.04075
1.184,,-0.08711,-0.02124,-0.01829,0.007478,0.00007944,,0.201,0.478,-0.306,0.168,0.04022
1.201,,-0.08743,-0.02379,0.125,0.008376,0.00009966,,0.209,0.471,-0.213,0.166,0.039
1.218,,-0.08792,-0.0202,0.121,0.007318,0.00007606,,0.217,0.469,0.03347,0.165,0.03875
1.234,,-0.08811,-0.01575,0.113,0.006032,0.00005169,,0.225,0.474,0.23,0.167,0.03951
1.251,,-0.08845,-0.01909,0.004987,0.007142,0.00007246,,0.233,0.476,0.112,0.168,0.03998
1.268,,-0.08875,-0.01505,0.01731,0.005353,0.00004071,,0.241,0.478,0.178,0.168,0.0402
1.285,,-0.08896,-0.01711,-0.007072,0.006544,0.00006083,,0.249,0.481,-0.185,0.17,0.04082
1.302,,-0.08933,-0.01776,0.141,0.006554,0.00006102,,0.257,0.475,-0.138,0.167,0.03966
1.319,,-0.08956,-0.01078,0.02784,0.003831,0.00002084,,0.265,0.472,-0.009671,0.166,0.03922
1.336,,-0.0897,-0.01561,-0.08807,0.006922,0.00006807,,0.273,0.478,-0.03337,0.168,0.04032
1.353,,-0.09009,-0.01712,0.103,0.008036,0.00009174,,0.281,0.47,-0.535,0.165,0.03887
1.37,,-0.09028,-0.009593,0.285,0.003896,0.00002156,,0.289,0.459,-0.233,0.162,0.03712
1.387,,-0.09041,-0.007898,0.215,0.002841,0.00001147,,0.297,0.461,0.557,0.162,0.03745
1.404,,-0.09054,-0.003174,0.172,0.001117,0.000001773,,0.305,0.479,0.795,0.169,0.04034
1.42,,-0.09052,-0.0005156,0.05132,0.0002368,7.97E-08,,0.313,0.49,0.114,0.173,0.04232
1.437,,-0.09056,-0.002619,-0.04205,0.000974,0.000001348,,0.321,0.482,-0.464,0.17,0.0409
1.454,,-0.09061,-0.001849,0.04133,0.0007172,7.31E-07,,0.329,0.473,-0.445,0.166,0.03931
1.471,,-0.09062,-0.0009218,0.05034,0.0003761,0.000000201,,0.337,0.468,-0.359,0.165,0.0386
1.488,,-0.09064,-0.0003698,-0.03684,0.000182,4.71E-08,,0.345,0.46,-0.005248,0.162,0.03731
1.505,,-0.09064,-0.001726,0.02309,0.0006306,5.65E-07,,0.353,0.466,0.185,0.164,0.03817
1.522,,-0.0907,-0.0006508,0.06717,0.0004481,2.85E-07,,0.361,0.471,0.115,0.166,0.03902
1.539,,-0.09066,0.001764,0.08651,0.0008453,0.000001015,,0.369,0.467,-0.527,0.164,0.03833
1.556,,-0.09064,0.001615,0.003281,0.0006911,6.79E-07,,0.377,0.456,-0.156,0.16,0.03657
1.573,,-0.0906,0.002081,-0.004207,0.0008318,9.83E-07,,0.384,0.456,0.147,0.161,0.03661
1.59,,-0.09057,0.001504,-0.04752,0.0006897,6.76E-07,,0.392,0.466,0.224,0.164,0.03822
1.606,,-0.09055,0.0003736,-0.119,0.0001345,2.57E-08,,0.4,0.462,-0.202,0.163,0.03754
1.623,,-0.09055,-0.002288,-0.124,0.00117,0.000001943,,0.408,0.459,-0.0952,0.162,0.03709
1.64,,-0.09063,-0.004357,-0.115,0.00242,0.000008322,,0.416,0.459,-0.03085,0.161,0.03701
1.657,,-0.0907,-0.005669,-0.279,0.002007,0.00000572,,0.423,0.458,-0.191,0.161,0.03693
1.674,,-0.09082,-0.01329,-0.182,0.004689,0.00003123,,0.431,0.453,-0.241,0.159,0.03605
1.691,,-0.09115,-0.01417,0.03748,0.005515,0.00004321,,0.439,0.448,-0.167,0.158,0.0354
1.708,,-0.0913,-0.009499,0.198,0.004366,0.00002708,,0.446,0.448,-0.02452,0.158,0.03534
1.725,,-0.09147,-0.008651,-0.167,0.003226,0.00001479,,0.454,0.447,0.208,0.157,0.03519
1.742,,-0.09159,-0.01367,-0.07887,0.005369,0.00004094,,0.461,0.454,0.119,0.16,0.03634
1.759,,-0.09194,-0.01427,0.123,0.005086,0.00003675,,0.469,0.454,-0.148,0.16,0.03633
1.776,,-0.09208,-0.007054,0.295,0.002539,0.000009157,,0.477,0.447,-0.399,0.157,0.03511
1.792,,-0.09217,-0.004917,0.08154,0.00174,0.000004299,,0.484,0.442,-0.157,0.156,0.03441
1.809,,-0.09224,-0.004196,0.103,0.001497,0.000003181,,0.492,0.44,0.111,0.155,0.03411
1.826,,-0.09232,-0.001957,0.0157,0.0007109,7.18E-07,,0.499,0.446,0.434,0.157,0.03506
1.843,,-0.09231,-0.002529,-0.244,0.001255,0.000002237,,0.507,0.455,0.255,0.16,0.03645
1.86,,-0.0924,-0.01066,-0.309,0.003756,0.00002004,,0.514,0.456,-0.204,0.16,0.03657
1.877,,-0.09267,-0.01426,-0.001602,0.005484,0.00004272,,0.522,0.447,-1.096,0.157,0.03521
1.894,,-0.09288,-0.009929,0.27,0.003729,0.00001975,,0.53,0.421,-7.282,0.148,0.03131
1.911,,-0.093,-0.004886,0.278,0.001728,0.000004242,,0.536,0.221,-10.71,0.07842,0.008735
1.928,,-0.09305,-0.000563,0.195,0.0002165,6.66E-08,,0.537,0.01478,-7.707,0.00829,0.00009762
1.945,,-0.09302,0.001921,0.07108,0.0009196,0.000001201,,0.537,-0.02088,-0.984,0.01684,0.0004031
1.962,,-0.09298,0.001758,-0.04036,0.0006267,5.58E-07,,0.536,-0.01815,0.291,0.008018,0.00009132
1.978,,-0.09296,0.0004272,0.04482,0.001343,0.000002561,,0.536,-0.007076,-0.118,0.02463,0.0008618
1.995,,-0.09297,0.002719,0.03831,0.002216,0.000006973,,0.536,-0.0213,-0.225,0.01633,0.000379
2.012,,-0.09287,0.003072,-0.03988,0.003022,0.00001297,,0.536,-0.02118,0.245,0.008827,0.0001107
2.029,,-0.09287,0.0002039,-0.08745,0.002678,0.00001019,,0.535,-0.006542,0.08915,0.02253,0.0007211
2.046,,-0.09287,0.0003859,0.02017,0.0009846,0.000001377,,0.535,-0.01875,-0.226,0.02091,0.000621
2.063,,-0.09285,0.0009914,0.01182,0.0004431,2.79E-07,,0.535,-0.01914,0.242,0.01794,0.0004573
2.08,,-0.09283,0.0008476,-0.01976,0.0003649,1.89E-07,,0.535,-0.005874,0.317,0.02356,0.0007882
2.097,,-0.09282,0.0002225,0.06546,0.0001082,1.66E-08,,0.535,-0.008846,-0.398,0.02057,0.0006011
2.114,,-0.09282,0.002656,0.01495,0.001025,0.000001492,,0.534,-0.02004,-0.175,0.01756,0.000438
2.131,,-0.09273,0.00201,-0.05133,0.0008579,0.000001046,,0.534,-0.01721,0.319,0.01363,0.0002638
2.148,,-0.09276,-0.0005314,-0.09526,0.0002237,7.11E-08,,0.534,-0.005997,-0.117,0.01677,0.0003994
2.164,,-0.09275,-0.0004115,0.01576,0.0003021,1.30E-07,,0.534,-0.01969,-0.321,0.01738,0.0004291
2.181,,-0.09277,-0.0004024,0.0357,0.0006812,6.59E-07,,0.533,-0.02333,0.253,0.01438,0.0002936
2.198,,-0.09277,0.0009872,0.02651,0.001102,0.000001724,,0.533,-0.006181,0.483,0.02258,0.000724
2.215,,-0.09274,0.0007348,0.02108,0.0006265,5.57E-07,,0.533,-0.006504,-0.327,0.01736,0.0004281
2.232,,-0.09274,0.001132,-0.151,0.0008785,0.000001096,,0.533,-0.01855,-0.23,0.01873,0.0004982
2.249,,-0.0927,-0.003057,0.004966,0.002201,0.000006883,,0.532,-0.01661,0.269,0.01382,0.0002713
2.266,,-0.09284,-0.001493,0.151,0.004167,0.00002466,,0.532,-0.006322,0.43,0.01219,0.0002109
2.283,,-0.09275,0.004966,0.283,0.005106,0.00003704,,0.532,-0.003024,0.09481,0.002796,0.00001111
2.3,,-0.09268,0.006547,0.02739,0.003702,0.00001947,,0.532,-0.002731,-0.01278,0.003939,0.00002203
2.317,,-0.09253,0.006891,-0.127,0.002804,0.00001116,,0.532,-0.004042,0.128,0.002829,0.00001137
2.334,,-0.09244,0.001846,-0.249,0.00065,6.00E-07,,0.532,0.001042,0.03852,0.001331,0.000002515
2.35,,-0.09246,-0.00205,-0.124,0.00116,0.00000191,,0.532,-0.0003442,-0.01653,0.005462,0.00004238
2.367,,-0.09251,-0.002189,-0.07579,0.002091,0.000006213,,0.532,-0.002699,-0.502,0.006514,0.00006028
2.384,,-0.09254,-0.003994,-0.08117,0.002409,0.000008245,,0.532,-0.01312,-0.275,0.02563,0.0009327
2.401,,-0.09265,-0.00579,-0.0128,0.002647,0.000009952,,0.531,-0.01811,0.109,0.01788,0.0004541
2.418,,-0.09273,-0.00407,0.08238,0.001636,0.0000038,,0.531,-0.005102,0.371,0.0232,0.0007642
2.435,,-0.09278,-0.002794,0.09371,0.0009876,0.000001385,,0.531,-0.005412,-0.45,0.01858,0.0004904
2.452,,-0.09283,-0.001217,0.06472,0.0004336,0.000000267,,0.531,-0.02028,-0.327,0.02279,0.0007375
2.469,,-0.09283,-0.0001702,0.02561,0.0003707,1.95E-07,,0.531,-0.02065,0.215,0.01211,0.0002083
2.486,,-0.09284,-0.0006449,-0.09406,0.0004324,2.66E-07,,0.53,-0.008557,0.566,0.0276,0.001082
2.503,,-0.09285,-0.003006,-0.07974,0.001077,0.000001648,,0.53,-0.003229,-0.261,0.01109,0.0001748
2.52,,-0.09294,-0.004132,0.006268,0.001833,0.00000477,,0.53,-0.01429,-0.287,0.02467,0.0008646
2.536,,-0.09299,-0.002255,0.245,0.002107,0.000006303,,0.53,-0.01924,0.06637,0.01747,0.0004334
2.553,,-0.09301,0.003482,0.104,0.002649,0.000009966,,0.53,-0.007273,0.481,0.02276,0.0007359
2.57,,-0.09287,0.003305,-0.09162,0.004375,0.00002718,,0.53,-0.004058,-0.332,0.01915,0.0005209
2.587,,-0.0929,-0.001812,-0.198,0.005101,0.00003696,,0.53,-0.01643,-0.388,0.01447,0.0002976
2.604,,-0.09293,-0.002532,0.145,0.004823,0.00003304,,0.529,-0.02239,0.06652,0.009019,0.0001155
2.621,,-0.09299,0.002081,0.04001,0.004783,0.0000325,,0.529,-0.01058,0.064,0.0278,0.001098
2.638,,-0.09286,0.001342,-0.134,0.005111,0.00003711,,0.529,-0.01847,-0.09282,0.01311,0.000244
2.655,,-0.09294,-0.004949,-0.06124,0.005941,0.00005014,,0.528,-0.0193,0.24,0.01729,0.0004248
2.672,,-0.09303,-0.000555,0.117,0.004953,0.00003485,,0.528,-0.005799,0.46,0.0221,0.000694
2.689,,-0.09296,0.0008058,-0.004706,0.005026,0.00003588,,0.528,-0.004483,0.07646,0.02357,0.000789
2.706,,-0.093,-0.002295,-0.123,0.003754,0.00002001,,0.528,-0.004073,-0.008931,0.01579,0.0003541
2.722,,-0.09304,-0.002796,0.00811,0.002941,0.00001228,,0.528,-0.004006,-0.444,0.01101,0.0001723
2.739,,-0.0931,-0.002356,0.07471,0.00351,0.0000175,,0.528,-0.01791,-0.232,0.02154,0.0006593
2.756,,-0.09312,-0.00006402,0.263,0.001802,0.000004613,,0.527,-0.01711,0.278,0.01898,0.0005115
2.773,,-0.0931,0.006068,0.06911,0.002655,0.00001001,,0.527,-0.003038,0.533,0.01807,0.000464
2.79,,-0.09291,0.004422,-0.177,0.004023,0.00002299,,0.527,-0.000926,-0.03794,0.01419,0.0002862
2.807,,-0.09295,-0.002433,-0.296,0.003856,0.00002112,,0.527,-0.003504,-0.01711,0.01009,0.0001447
2.824,,-0.09299,-0.004496,-0.0743,0.003364,0.00001608,,0.527,-0.003379,-0.483,0.009344,0.000124
2.841,,-0.0931,-0.005498,-0.109,0.002903,0.00001197,,0.527,-0.01578,-0.256,0.02282,0.0007395
2.858,,-0.09318,-0.007355,-0.09027,0.002816,0.00001126,,0.526,-0.01917,0.0184,0.01247,0.000221
2.875,,-0.09335,-0.009464,0.01881,0.003386,0.00001628,,0.526,-0.008721,0.526,0.02526,0.0009063
2.892,,-0.0935,-0.006558,0.268,0.003927,0.00002191,,0.526,-0.004878,0.07812,0.01247,0.0002208
2.909,,-0.09357,-0.0003183,0.0717,0.003016,0.00001292,,0.526,-0.003203,-0.452,0.009924,0.0001399
2.925,,-0.09351,-0.002529,,0.003957,0.00002224,,0.526,-0.02063,,0.009562,0.0001299
2.942,,-0.09366,,,,,,0.525,,,,
